-11.6252 -11.5326 -11.4383 -11.3304 -11.2349 -11.1325  -11.034 -10.9261 -10.8253 -10.7206  -10.617 -10.5051 -10.3929 -10.2742  -10.204 -10.1751  -10.255 -10.1751  -10.204 -10.2742 -10.3929 -10.5051  -10.617 -10.7206 -10.8253 -10.9261  -11.034 -11.1325 -11.2349 -11.3304 -11.4383 -11.5326 -11.6252
-11.6189 -11.5193 -11.4133 -11.3183 -11.2224 -11.1145 -11.0226 -10.9215 -10.8145 -10.7128 -10.6121 -10.5046 -10.3908 -10.2736 -10.1904  -10.175  -10.255  -10.175 -10.1904 -10.2736 -10.3908 -10.5046 -10.6121 -10.7128 -10.8145 -10.9215 -11.0226 -11.1145 -11.2224 -11.3183 -11.4133 -11.5193 -11.6189
-11.5947 -11.4909 -11.4018 -11.3074 -11.2015 -11.1145 -11.0066 -10.9128 -10.8144  -10.712 -10.6056 -10.5004 -10.3883 -10.2729 -10.1766 -10.1749  -10.251 -10.1749 -10.1766 -10.2729 -10.3883 -10.5004 -10.6056  -10.712 -10.8144 -10.9128 -11.0066 -11.1145 -11.2015 -11.3074 -11.4018 -11.4909 -11.5947
-11.5687 -11.4852 -11.3871 -11.2833  -11.195 -11.0956  -10.999 -10.8987  -10.803 -10.7029 -10.5987 -10.4957 -10.3856  -10.272 -10.1628 -10.1747  -10.251 -10.1747 -10.1628  -10.272 -10.3856 -10.4957 -10.5987 -10.7029  -10.803 -10.8987  -10.999 -11.0956  -11.195 -11.2833 -11.3871 -11.4852 -11.5687
-11.5628 -11.4612 -11.3596 -11.2755 -11.1795 -11.0765 -10.9897 -10.8888 -10.7907 -10.6931  -10.592 -10.4907 -10.3854 -10.2709   -10.15 -10.1744 -10.2468 -10.1744   -10.15 -10.2709 -10.3854 -10.4907  -10.592 -10.6931 -10.7907 -10.8888 -10.9897 -11.0765 -11.1795 -11.2755 -11.3596 -11.4612 -11.5628
-11.5295 -11.4365  -11.356  -11.258 -11.1565 -11.0757 -10.9719 -10.8838  -10.784  -10.685 -10.5912 -10.4853 -10.3826 -10.2696 -10.1499 -10.1741 -10.2468 -10.1741 -10.1499 -10.2696 -10.3826 -10.4853 -10.5912  -10.685  -10.784 -10.8838 -10.9719 -11.0757 -11.1565  -11.258  -11.356 -11.4365 -11.5295
 -11.517 -11.4302 -11.3309 -11.2317  -11.154 -11.0549 -10.9632 -10.8681 -10.7779 -10.6828 -10.5833 -10.4825 -10.3793 -10.2682 -10.1498 -10.1737 -10.2425 -10.1737 -10.1498 -10.2682 -10.3793 -10.4825 -10.5833 -10.6828 -10.7779 -10.8681 -10.9632 -11.0549  -11.154 -11.2317 -11.3309 -11.4302  -11.517
-11.4947 -11.3979  -11.309 -11.2315 -11.1324 -11.0376 -10.9533 -10.8553 -10.7643 -10.6719 -10.5749 -10.4796 -10.3758 -10.2674 -10.1496 -10.1732 -10.2425 -10.1732 -10.1496 -10.2674 -10.3758 -10.4796 -10.5749 -10.6719 -10.7643 -10.8553 -10.9533 -11.0376 -11.1324 -11.2315  -11.309 -11.3979 -11.4947
 -11.464 -11.3865  -11.301 -11.2042  -11.112 -11.0331 -10.9338 -10.8517  -10.753 -10.6605 -10.5664 -10.4734  -10.372 -10.2666 -10.1494 -10.1727 -10.2381 -10.1727 -10.1494 -10.2666  -10.372 -10.4734 -10.5664 -10.6605  -10.753 -10.8517 -10.9338 -11.0331  -11.112 -11.2042  -11.301 -11.3865  -11.464
-11.4587 -11.3643   -11.27 -11.1864 -11.1073 -11.0105 -10.9265 -10.8346 -10.7501 -10.6567  -10.566  -10.467 -10.3679 -10.2649 -10.1491 -10.1721 -10.2381 -10.1721 -10.1491 -10.2649 -10.3679  -10.467  -10.566 -10.6567 -10.7501 -10.8346 -10.9265 -11.0105 -11.1073 -11.1864   -11.27 -11.3643 -11.4587
-11.4213 -11.3353 -11.2609 -11.1756 -11.0813 -10.9978 -10.9136 -10.8211 -10.7353 -10.6485 -10.5567 -10.4601 -10.3654  -10.263 -10.1489 -10.1714 -10.2335 -10.1714 -10.1489  -10.263 -10.3654 -10.4601 -10.5567 -10.6485 -10.7353 -10.8211 -10.9136 -10.9978 -11.0813 -11.1756 -11.2609 -11.3353 -11.4213
-11.4097 -11.3295 -11.2378  -11.146 -11.0691 -10.9869 -10.8926 -10.8167 -10.7214  -10.636  -10.547 -10.4596 -10.3636 -10.2609 -10.1488 -10.1707 -10.2335 -10.1707 -10.1488 -10.2609 -10.3636 -10.4596  -10.547  -10.636 -10.7214 -10.8167 -10.8926 -10.9869 -11.0691  -11.146 -11.2378 -11.3295 -11.4097
