-21.8859  -21.761 -21.6372 -21.5101 -21.3832 -21.2547 -21.1581 -21.0623 -20.9666 -20.8708 -20.7751 -20.6793 -20.5836 -20.4878 -20.3921 -20.2963 -20.2963 -20.3921 -20.4878 -20.5836 -20.6793 -20.7751 -20.8708 -20.9666 -21.0623 -21.1581 -21.2547 -21.3832 -21.5101 -21.6372  -21.761 -21.8859
-21.8839 -21.7601 -21.6352 -21.5086 -21.3825 -21.2543  -21.143 -21.0486 -20.9542 -20.8598 -20.7655 -20.6711 -20.5767 -20.4823 -20.3879 -20.2935 -20.2935 -20.3879 -20.4823 -20.5767 -20.6711 -20.7655 -20.8598 -20.9542 -21.0486  -21.143 -21.2543 -21.3825 -21.5086 -21.6352 -21.7601 -21.8839
-21.8822 -21.7579 -21.6327 -21.5067 -21.3814 -21.2538 -21.1277 -21.0347 -20.9417 -20.8487 -20.7557 -20.6627 -20.5697 -20.4767 -20.3837 -20.2907 -20.2907 -20.3837 -20.4767 -20.5697 -20.6627 -20.7557 -20.8487 -20.9417 -21.0347 -21.1277 -21.2538 -21.3814 -21.5067 -21.6327 -21.7579 -21.8822
-21.8781 -21.7545 -21.6299 -21.5045   -21.38 -21.2536 -21.1257 -21.0205 -20.9289 -20.8373 -20.7457 -20.6542 -20.5626  -20.471 -20.3794 -20.2878 -20.2878 -20.3794  -20.471 -20.5626 -20.6542 -20.7457 -20.8373 -20.9289 -21.0205 -21.1257 -21.2536   -21.38 -21.5045 -21.6299 -21.7545 -21.8781
-21.8735 -21.7506 -21.6267 -21.5019 -21.3782 -21.2526 -21.1253 -21.0061  -20.916 -20.8258 -20.7357 -20.6455 -20.5553 -20.4652  -20.375 -20.2848 -20.2848  -20.375 -20.4652 -20.5553 -20.6455 -20.7357 -20.8258  -20.916 -21.0061 -21.1253 -21.2526 -21.3782 -21.5019 -21.6267 -21.7506 -21.8735
-21.8684 -21.7463 -21.6231 -21.5008 -21.3762 -21.2513 -21.1247 -20.9967 -20.9028 -20.8141 -20.7254 -20.6367  -20.548 -20.4593 -20.3706 -20.2819 -20.2819 -20.3706 -20.4593  -20.548 -20.6367 -20.7254 -20.8141 -20.9028 -20.9967 -21.1247 -21.2513 -21.3762 -21.5008 -21.6231 -21.7463 -21.8684
-21.8635 -21.7417 -21.6196 -21.4989 -21.3738 -21.2498 -21.1238 -20.9963 -20.8895 -20.8022  -20.715 -20.6278 -20.5405 -20.4533 -20.3661 -20.2788 -20.2788 -20.3661 -20.4533 -20.5405 -20.6278  -20.715 -20.8022 -20.8895 -20.9963 -21.1238 -21.2498 -21.3738 -21.4989 -21.6196 -21.7417 -21.8635
 -21.863 -21.7405 -21.6192 -21.4957 -21.3712 -21.2479 -21.1227 -20.9958 -20.8759 -20.7902 -20.7045 -20.6187  -20.533 -20.4472 -20.3615 -20.2758 -20.2758 -20.3615 -20.4472  -20.533 -20.6187 -20.7045 -20.7902 -20.8759 -20.9958 -21.1227 -21.2479 -21.3712 -21.4957 -21.6192 -21.7405  -21.863
-21.8571 -21.7366 -21.6149 -21.4921 -21.3682 -21.2458 -21.1213  -20.995 -20.8676  -20.778 -20.6938 -20.6095 -20.5253 -20.4411 -20.3569 -20.2727 -20.2727 -20.3569 -20.4411 -20.5253 -20.6095 -20.6938  -20.778 -20.8676  -20.995 -21.1213 -21.2458 -21.3682 -21.4921 -21.6149 -21.7366 -21.8571
-21.8508 -21.7311 -21.6102 -21.4881 -21.3671 -21.2434 -21.1197  -20.994 -20.8674 -20.7656 -20.6829 -20.6002 -20.5175 -20.4349 -20.3522 -20.2695 -20.2695 -20.3522 -20.4349 -20.5175 -20.6002 -20.6829 -20.7656 -20.8674  -20.994 -21.1197 -21.2434 -21.3671 -21.4881 -21.6102 -21.7311 -21.8508
